%time n1 n3 n4
0.0201 -6.27691361291 -0.000856316518198 -0.00856316518198
0.020105 -6.29645865969 -0.000854807814314 -0.00854807814314
0.02011 -6.31596393462 -0.000853293710929 -0.00853293710929
0.020115 -6.33542931449 -0.000851774217607 -0.00851774217607
0.02012 -6.35485467635 -0.000850249343945 -0.00850249343945
0.020125 -6.37423989749 -0.000848719099576 -0.00848719099576
0.02013 -6.39358485546 -0.000847183494165 -0.00847183494165
0.020135 -6.41288942808 -0.000845642537413 -0.00845642537413
0.02014 -6.4321534934 -0.000844096239053 -0.00844096239053
0.020145 -6.45137692975 -0.000842544608851 -0.00842544608851
0.02015 -6.47055961569 -0.00084098765661 -0.0084098765661
0.020155 -6.48970143007 -0.000839425392163 -0.00839425392163
0.02016 -6.50880225196 -0.000837857825379 -0.00837857825379
0.020165 -6.52786196072 -0.000836284966159 -0.00836284966159
0.02017 -6.54688043595 -0.000834706824439 -0.00834706824439
0.020175 -6.56585755753 -0.000833123410186 -0.00833123410186
0.02018 -6.58479320558 -0.000831534733402 -0.00831534733402
0.020185 -6.60368726051 -0.000829940804123 -0.00829940804123
0.02019 -6.62253960295 -0.000828341632417 -0.00828341632417
0.020195 -6.64135011383 -0.000826737228384 -0.00826737228384
0.0202 -6.66011867434 -0.000825127602159 -0.00825127602159
0.020205 -6.67884516592 -0.000823512763909 -0.00823512763909
0.02021 -6.69752947028 -0.000821892723835 -0.00821892723835
0.020215 -6.71617146941 -0.000820267492169 -0.00820267492169
0.02022 -6.73477104555 -0.000818637079178 -0.00818637079178
0.020225 -6.75332808121 -0.00081700149516 -0.0081700149516
0.02023 -6.77184245918 -0.000815360750445 -0.00815360750445
0.020235 -6.79031406252 -0.000813714855399 -0.00813714855399
0.02024 -6.80874277454 -0.000812063820418 -0.00812063820418
0.020245 -6.82712847884 -0.000810407655929 -0.00810407655929
0.02025 -6.84547105929 -0.000808746372395 -0.00808746372395
0.020255 -6.86377040002 -0.000807079980309 -0.00807079980309
0.02026 -6.88202638545 -0.000805408490197 -0.00805408490197
0.020265 -6.90023890025 -0.000803731912617 -0.00803731912617
0.02027 -6.9184078294 -0.000802050258159 -0.00802050258159
0.020275 -6.93653305813 -0.000800363537445 -0.00800363537445
0.02028 -6.95461447194 -0.00079867176113 -0.0079867176113
0.020285 -6.97265195663 -0.000796974939899 -0.00796974939899
0.02029 -6.99064539826 -0.000795273084471 -0.00795273084471
0.020295 -7.00859468317 -0.000793566205596 -0.00793566205596
0.0203 -7.02649969799 -0.000791854314056 -0.00791854314056
0.020305 -7.04436032962 -0.000790137420662 -0.00790137420662
0.02031 -7.06217646524 -0.000788415536261 -0.00788415536261
0.020315 -7.07994799231 -0.000786688671729 -0.00786688671729
0.02032 -7.09767479859 -0.000784956837973 -0.00784956837973
0.020325 -7.11535677209 -0.000783220045933 -0.00783220045933
0.02033 -7.13299380114 -0.000781478306579 -0.00781478306579
0.020335 -7.15058577432 -0.000779731630913 -0.00779731630913
0.02034 -7.16813258051 -0.000777980029967 -0.00777980029967
0.020345 -7.18563410888 -0.000776223514807 -0.00776223514807
0.02035 -7.20309024888 -0.000774462096527 -0.00774462096527
0.020355 -7.22050089025 -0.000772695786253 -0.00772695786253
0.02036 -7.23786592301 -0.000770924595142 -0.00770924595142
0.020365 -7.25518523747 -0.000769148534383 -0.00769148534383
0.02037 -7.27245872424 -0.000767367615192 -0.00767367615192
0.020375 -7.28968627421 -0.000765581848821 -0.00765581848821
0.02038 -7.30686777856 -0.000763791246548 -0.00763791246548
0.020385 -7.32400312877 -0.000761995819684 -0.00761995819684
0.02039 -7.34109221658 -0.00076019557957 -0.0076019557957
0.020395 -7.35813493407 -0.000758390537577 -0.00758390537577
0.0204 -7.37513117358 -0.000756580705108 -0.00756580705108
0.020405 -7.39208082775 -0.000754766093592 -0.00754766093592
0.02041 -7.40898378953 -0.000752946714494 -0.00752946714494
0.020415 -7.42583995213 -0.000751122579305 -0.00751122579305
0.02042 -7.4426492091 -0.000749293699547 -0.00749293699547
0.020425 -7.45941145424 -0.000747460086773 -0.00747460086773
0.02043 -7.47612658169 -0.000745621752564 -0.00745621752564
0.020435 -7.49279448586 -0.000743778708532 -0.00743778708532
0.02044 -7.50941506147 -0.00074193096632 -0.0074193096632
0.020445 -7.52598820353 -0.000740078537598 -0.00740078537598
