%time sig_in sig_out
0.002993 6.04507178986e-05 0.00965766400741
0.002994 4.44128910502e-05 0.00737956143985
0.002995 3.08423552103e-05 0.00510300271117
0.002996 1.97391438629e-05 0.00282821245841
0.002997 1.1103284404e-05 0.000555415163961
0.002998 4.93479814179e-06 -0.00171516486676
0.002999 1.23370029648e-06 -0.00398330352753
0.003 0 -0.00624877693348
0.003001 1.23370029648e-06 -0.00851136144332
0.003002 4.93479814179e-06 -0.0107708336814
0.003003 1.1103284404e-05 -0.0130269705598
0.003004 1.97391438629e-05 -0.0152795493002
0.003005 3.08423552103e-05 -0.0175283474562
0.003006 4.44128910502e-05 -0.0197731429347
0.003007 6.04507178986e-05 -0.0220137140184
0.003008 7.89557961839e-05 -0.0242498393868
0.003009 9.99280802465e-05 -0.0264812981386
0.00301 0.000123367518339 -0.028707869813
0.003011 0.000149274052628 -0.0309293344116
0.003012 0.000177647619191 -0.0331454724196
0.003013 0.000208488148019 -0.0353560648272
0.003014 0.000241795563016 -0.0375608931517
0.003015 0.000277569781999 -0.0397597394578
0.003016 0.0003158107167 -0.0419523863798
0.003017 0.000356518272762 -0.0441386171419
0.003018 0.000399692349743 -0.04631821558
0.003019 0.000445332841117 -0.0484909661623
0.00302 0.000493439634268 -0.0506566540105
0.003021 0.0005440126105 -0.0528150649201
0.003022 0.000597051645027 -0.054965985382
0.003023 0.000652556606982 -0.0571092026022
0.003024 0.000710527359411 -0.0592445045232
0.003025 0.000770963759277 -0.0613716798439
0.003026 0.00083386565746 -0.0634905180402
0.003027 0.000899232898755 -0.0656008093855
0.003028 0.000967065321875 -0.0677023449703
0.003029 0.00103736275945 -0.0697949167229
0.00303 0.00111012503803 -0.071878317429
0.003031 0.00118535197808 -0.0739523407516
0.003032 0.00126304339398 -0.076016781251
0.003033 0.00134319909405 -0.0780714344042
0.003034 0.00142581888049 -0.0801160966246
0.003035 0.00151090254946 -0.0821505652811
0.003036 0.00159844989102 -0.0841746387182
0.003037 0.00168846068916 -0.0861881162742
0.003038 0.00178093472179 -0.088190798301
0.003039 0.00187587176073 -0.0901824861828
0.00304 0.00197327157173 -0.0921629823551
0.003041 0.00207313391447 -0.094132090323
0.003042 0.00217545854256 -0.0960896146803
0.003043 0.00228024520351 -0.0980353611279
0.003044 0.00238749363877 -0.0999691364916
0.003045 0.00249720358373 -0.101890748741
0.003046 0.00260937476768 -0.103800007007
0.003047 0.00272400691384 -0.105696721601
0.003048 0.00284109973939 -0.10758070403
0.003049 0.00296065295539 -0.109451767018
0.00305 0.00308266626687 -0.111309724519
0.003051 0.00320713937277 -0.11315439174
0.003052 0.00333407196597 -0.114985585153
0.003053 0.00346346373327 -0.116803122514
0.003054 0.00359531435541 -0.118606822883
0.003055 0.00372962350706 -0.120396506634
0.003056 0.00386639085683 -0.12217199548
0.003057 0.00400561606725 -0.123933112482
0.003058 0.00414729879481 -0.12567968207
0.003059 0.00429143868992 -0.127411530058
0.00306 0.00443803539692 -0.129128483659
0.003061 0.0045870885541 -0.130830371503
0.003062 0.00473859779369 -0.13251702365
0.003063 0.00489256274186 -0.134188271609
0.003064 0.0050489830187 -0.13584394835
0.003065 0.00520785823827 -0.137483888321
0.003066 0.00536918800857 -0.139107927465
0.003067 0.00553297193152 -0.140715903229
0.003068 0.005699209603 -0.142307654587
0.003069 0.00586790061284 -0.143883022047
0.00307 0.00603904454482 -0.145441847671
0.003071 0.00621264097665 -0.146983975085
0.003072 0.00638868947999 -0.148509249497
0.003073 0.00656718962047 -0.150017517707
0.003074 0.00674814095766 -0.151508628125
0.003075 0.00693154304507 -0.152982430781
0.003076 0.00711739543019 -0.154438777339
0.003077 0.00730569765443 -0.155877521115
0.003078 0.00749644925318 -0.157298517081
0.003079 0.00768964975578 -0.158701621886
0.00308 0.00788529868552 -0.160086693865
0.003081 0.00808339555967 -0.161453593053
0.003082 0.00828393988944 -0.162802181194
0.003083 0.00848693118 -0.164132321759
0.003084 0.00869236893049 -0.165443879953
0.003085 0.00890025263403 -0.166736722728
0.003086 0.00911058177766 -0.168010718796
0.003087 0.00932335584244 -0.16926573864
0.003088 0.00953857430335 -0.170501654522
0.003089 0.00975623662937 -0.171718340501
0.00309 0.00997634228344 -0.172915672435
0.003091 0.0101988907225 -0.174093528001
0.003092 0.0104238813973 -0.175251786696
0.003093 0.0106513137529 -0.176390329855
0.003094 0.010881187228 -0.177509040657
0.003095 0.0111135012555 -0.178607804138
0.003096 0.0113482552621 -0.179686507195
0.003097 0.0115854486686 -0.180745038602
0.003098 0.0118250808897 -0.181783289015
0.003099 0.0120671513342 -0.182801150984
0.0031 0.0123116594049 -0.183798518959
0.003101 0.0125586044983 -0.184775289301
0.003102 0.0128079860052 -0.18573136029
0.003103 0.0130598033102 -0.186666632131
0.003104 0.0133140557921 -0.187581006968
0.003105 0.0135707428235 -0.188474388883
0.003106 0.013829863771 -0.189346683914
0.003107 0.0140914179953 -0.190197800052
0.003108 0.014355404851 -0.191027647258
0.003109 0.0146218236868 -0.191836137464
0.00311 0.0148906738452 -0.192623184579
0.003111 0.015161954663 -0.193388704503
0.003112 0.0154356654708 -0.194132615125
0.003113 0.0157118055932 -0.194854836335
0.003114 0.0159903743489 -0.195555290026
0.003115 0.0162713710505 -0.196233900105
0.003116 0.0165547950047 -0.196890592492
0.003117 0.0168406455122 -0.197525295133
0.003118 0.0171289218676 -0.198137937997
0.003119 0.0174196233598 -0.198728453089
0.00312 0.0177127492713 -0.199296774449
0.003121 0.018008298879 -0.19984283816
0.003122 0.0183062714536 -0.200366582351
0.003123 0.0186066662599 -0.200867947201
0.003124 0.0189094825567 -0.201346874944
0.003125 0.0192147195968 -0.201803309871
0.003126 0.0195223766271 -0.202237198337
0.003127 0.0198324528884 -0.202648488761
0.003128 0.0201449476158 -0.203037131629
0.003129 0.020459860038 -0.203403079501
0.00313 0.0207771893782 -0.20374628701
0.003131 0.0210969348534 -0.204066710864
0.003132 0.0214190956745 -0.204364309853
0.003133 0.0217436710468 -0.204639044845
0.003134 0.0220706601693 -0.204890878794
0.003135 0.0224000622352 -0.205119776735
0.003136 0.0227318764318 -0.205325705793
0.003137 0.0230661019404 -0.205508635179
0.003138 0.0234027379362 -0.205668536191
0.003139 0.0237417835887 -0.205805382218
0.00314 0.0240832380613 -0.205919148739
0.003141 0.0244271005114 -0.206009813323
0.003142 0.0247733700908 -0.206077355631
0.003143 0.0251220459449 -0.206121757412
0.003144 0.0254731272134 -0.206143002508
0.003145 0.0258266130302 -0.20614107685
0.003146 0.0261825025229 -0.20611596846
0.003147 0.0265407948135 -0.206067667447
0.003148 0.0269014890179 -0.20599616601
0.003149 0.0272645842461 -0.205901458431
0.00315 0.0276300796023 -0.205783541081
0.003151 0.0279979741846 -0.205642412412
0.003152 0.0283682670853 -0.205478072959
0.003153 0.0287409573907 -0.205290525336
0.003154 0.0291160441813 -0.205079774233
0.003155 0.0294935265315 -0.204845826419
0.003156 0.0298734035099 -0.204588690731
0.003157 0.0302556741793 -0.204308378077
0.003158 0.0306403375964 -0.204004901432
0.003159 0.0310273928121 -0.203678275833
0.00316 0.0314168388714 -0.203328518377
0.003161 0.0318086748133 -0.202955648217
0.003162 0.0322028996711 -0.202559686559
0.003163 0.0325995124721 -0.202140656655
0.003164 0.0329985122376 -0.201698583801
0.003165 0.0333998979831 -0.201233495335
0.003166 0.0338036687183 -0.200745420625
0.003167 0.0342098234469 -0.200234391073
0.003168 0.0346183611667 -0.199700440104
0.003169 0.0350292808698 -0.19914360316
0.00317 0.0354425815422 -0.198563917702
0.003171 0.0358582621641 -0.197961423194
0.003172 0.03627632171 -0.197336161105
0.003173 0.0366967591482 -0.196688174901
0.003174 0.0371195734414 -0.196017510037
0.003175 0.0375447635464 -0.195324213951
0.003176 0.0379723284139 -0.19460833606
0.003177 0.0384022669891 -0.193869927749
0.003178 0.0388345782111 -0.193109042369
0.003179 0.0392692610133 -0.192325735223
0.00318 0.0397063143231 -0.191520063568
0.003181 0.040145737062 -0.190692086597
0.003182 0.040587528146 -0.18984186544
0.003183 0.0410316864848 -0.18896946315
0.003184 0.0414782109826 -0.1880749447
0.003185 0.0419271005377 -0.187158376969
0.003186 0.0423783540424 -0.186219828739
0.003187 0.0428319703833 -0.185259370683
0.003188 0.0432879484412 -0.184277075356
0.003189 0.0437462870909 -0.183273017188
0.00319 0.0442069852017 -0.182247272475
0.003191 0.0446700416367 -0.181199919366
0.003192 0.0451354552534 -0.180131037857
0.003193 0.0456032249034 -0.179040709781
0.003194 0.0460733494326 -0.177929018797
0.003195 0.046545827681 -0.176796050378
0.003196 0.0470206584828 -0.175641891806
0.003197 0.0474978406664 -0.174466632157
0.003198 0.0479773730543 -0.173270362292
0.003199 0.0484592544635 -0.172053174846
0.0032 0.0489434837048 -0.170815164219
0.003201 0.0494300595836 -0.16955642656
0.003202 0.0499189808992 -0.168277059761
0.003203 0.0504102464453 -0.166977163445
0.003204 0.0509038550097 -0.165656838951
0.003205 0.0513998053745 -0.164316189324
0.003206 0.051898096316 -0.162955319304
0.003207 0.0523987266046 -0.161574335313
0.003208 0.0529016950053 -0.160173345446
0.003209 0.0534070002768 -0.158752459451
0.00321 0.0539146411725 -0.157311788725
0.003211 0.0544246164397 -0.155851446295
0.003212 0.0549369248202 -0.154371546811
0.003213 0.0554515650499 -0.152872206528
0.003214 0.055968535859 -0.151353543294
0.003215 0.0564878359718 -0.149815676539
0.003216 0.0570094641071 -0.148258727259
0.003217 0.0575334189779 -0.146682818006
0.003218 0.0580596992912 -0.145088072868
0.003219 0.0585883037486 -0.143474617464
0.00322 0.0591192310458 -0.141842578921
0.003221 0.0596524798727 -0.140192085866
0.003222 0.0601880489137 -0.138523268409
0.003223 0.0607259368472 -0.136836258132
0.003224 0.0612661423461 -0.135131188069
